.	I	Adolf_Zsigmondy_Sr.	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Adolf_Zsigmondy_Sr.
,	O
a	O
scientist	B	scientist	
from	O
Bratislava	B	Bratislava	
who	O
invented	O
several	O
surgical	O
instruments	O
for	O
use	O
in	O
dentistry	O
.	O

-DOCSTART-	sentence-6
Lutuli	B	Lutuli	
accepted	O
the	O
post	O
of	O
principal	B	principal	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Principal_(academia)
and	O
only	O
teacher	B	teacher	
at	O
a	O
primary	B	primary_school	
school	I	primary_school	
in	O
rural	O
Blaauwbosch	B	Blaauwbosch	
,	O
Newcastle	B	Newcastle	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Newcastle,_KwaZulu-Natal
,	O
Natal	B	Natal	
.	O
Here	O
Lutuli	B	Lutuli	
was	O
confirmed	O
in	O
the	O
Methodist	B	Methodist_Church	
Church	I	Methodist_Church	
and	O
became	O
a	O
lay	O
preacher	B	preacher	
.	O

-DOCSTART-	sentence-65
Fo	B	Fo	
was	O
born	O
at	O
Leggiuno	B	Leggiuno_Sangiano	
Sangiano	I	Leggiuno_Sangiano	
,	O
in	O
Lombardy	B	Lombardy	
'	O
s	O
Province	B	Province_of_Varese	
of	I	Province_of_Varese	
Varese	I	Province_of_Varese	
,	O
near	O
the	O
eastern	O
shore	O
of	O
Lago	B	Lago_Maggiore	
Maggiore	I	Lago_Maggiore	
.	O
His	B	His	
younger	O
brother	O
Fulvio	B	Fulvio	
would	O
become	O
a	O
theatre	B	theatre_administrator	
administrator	I	theatre_administrator	
,	O
their	O
younger	O
sister	O
Bianca	B	Bianca_Fo_Garambois	
Fo	I	Bianca_Fo_Garambois	
Garambois	I	Bianca_Fo_Garambois	
,	O
a	O
writer	B	writer	
.	O

-DOCSTART-	sentence-22
In	O
1930	O
,	O
Beckett	B	Beckett	
returned	O
to	O
Trinity	B	Trinity_College	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Trinity_College,_Dublin
College	I	Trinity_College	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Trinity_College,_Dublin
as	O
a	O
lecturer	B	lecturer	
,	O
but	O
he	B	he	
resigned	O
in	O
1931	O
collecting	O
a	O
brief	O
academic	O
career	O
.	O

-DOCSTART-	sentence-80
She	B	She	
married	O
James	B	James_Sirleaf	
Sirleaf	I	James_Sirleaf	
when	O
she	B	she	
was	O
17	O
years	O
old	O
,	O
and	O
then	O
traveled	O
with	O
him	B	him	
to	O
the	O
United	B	United_States	
States	I	United_States	
in	O
1961	O
to	O
continue	O
her	B	her	
studies	O
and	O
earned	O
an	O
associate	O
degree	O
in	O
accounting	O
at	O
Madison	B	Madison_Business_College	
Business	I	Madison_Business_College	
College	I	Madison_Business_College	
,	O
in	O
Madison	B	Madison,_Wisconsin	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Madison,_Wisconsin
,	I	Madison,_Wisconsin	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Madison,_Wisconsin
Wisconsin	I	Madison,_Wisconsin	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Madison,_Wisconsin
.	O

-DOCSTART-	sentence-98
Zsigmondy	B	Zsigmondy	
left	O
Schott	B	Schott_Glass	
Glass	I	Schott_Glass	
in	O
1900	O
,	O
but	O
remained	O
in	O
Jena	B	Jena	
as	O
private	O
lecturer	B	lecturer	
to	O
conduct	O
his	B	his	
research	O
.	O
Together	O
with	O
the	O
optical	O
instrument	O
manufacturer	O
Zeiss	B	Zeiss	
,	O
he	B	he	
developed	O
the	O
slit	O
ultramicroscope	O
.	O

-DOCSTART-	sentence-41
On	O
30	O
August	O
2013	O
,	O
Rubbia	B	Rubbia	
was	O
appointed	O
to	O
the	O
Senate	B	Senate_of_Italy	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Senate_of_the_Republic_(Italy)
of	I	Senate_of_Italy	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Senate_of_the_Republic_(Italy)
Italy	I	Senate_of_Italy	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Senate_of_the_Republic_(Italy)
as	O
a	O
Senator	B	Senator_for_Life	
for	I	Senator_for_Life	
Life	I	Senator_for_Life	
by	O
President	B	President	
Giorgio	B	Giorgio_Napolitano	
Napolitano	I	Giorgio_Napolitano	
.	O

-DOCSTART-	sentence-16
In	O
December	O
1941	O
,	O
Goeppert	B	Goeppert_Mayer	
Mayer	I	Goeppert_Mayer	
took	O
up	O
her	B	her	
first	O
paid	O
professional	O
position	O
,	O
teaching	O
science	O
part	O
-	O
time	O
at	O
Sarah	B	Sarah_Lawrence_College	
Lawrence	I	Sarah_Lawrence_College	
College	I	Sarah_Lawrence_College	
and	O
in	O
1960	O
,	O
Maria	B	Maria_Goeppert	
Goeppert	I	Maria_Goeppert	
was	O
appointed	O
full	B	full_professor	
professor	I	full_professor	
of	O
physics	O
at	O
the	O
University	B	University_of_California	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-University_of_California,_San_Diego
of	I	University_of_California	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-University_of_California,_San_Diego
California	I	University_of_California	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-University_of_California,_San_Diego
at	O
San	B	San_Diego	
Diego	I	San_Diego	
.	O

-DOCSTART-	sentence-48
Elie	B	Elie_Wiesel	
Wiesel	I	Elie_Wiesel	
was	O
born	O
in	O
Sighet	B	Sighet	
,	O
Transylvania	B	Transylvania	
,	O
Maramureș	B	Maramureș	
,	O
Romania	B	Romania	
,	O
in	O
the	O
Carpathian	B	Carpathian_Mountains	
Mountains	I	Carpathian_Mountains	
.	O
His	B	His	
parents	O
were	O
Sarah	B	Sarah_Feig	
Feig	I	Sarah_Feig	
and	O
Shlomo	B	Shlomo_Wiesel	
Wiesel	I	Shlomo_Wiesel	
.	O

-DOCSTART-	sentence-70
A	O
man	B	man	
became	O
a	O
researcher	B	researcher	
at	O
Harvard	B	Harvard_University	
University	I	Harvard_University	
in	O
Applied	O
Physics	O
.	O

-DOCSTART-	sentence-85
In	O
1952	O
,	O
Martti	B	Martti_Ahtisaari	
Ahtisaari	I	Martti_Ahtisaari	
moved	O
to	O
Oulu	B	Oulu	
with	O
his	B	his	
family	B	family	
to	O
seek	O
employment	O
.	O
Then	O
he	B	he	
continued	O
his	B	his	
education	O
in	O
high	B	high_school	
school	I	high_school	
,	O
graduating	O
in	O
1952	O
.	O
He	B	He	
also	O
joined	O
the	O
local	O
YMCA	B	YMCA	
.	O

-DOCSTART-	sentence-19
As	O
a	O
Christian	B	Christian_minister	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Minister_(Christianity)
minister	I	Christian_minister	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Minister_(Christianity)
,	O
the	O
activist	B	activist	
'	O
s	O
main	O
influence	O
was	O
Jesus	B	Jesus_Christ	
Christ	I	Jesus_Christ	
and	O
the	O
Christian	O
gospels	O
,	O
which	O
he	B	he	
would	O
almost	O
always	O
quote	O
in	O
his	B	his	
religious	O
meetings	O
,	O
speeches	O
at	O
church	B	church	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Church_(building)
,	O
and	O
in	O
public	O
discourses	O
.	O

-DOCSTART-	sentence-79
Between	O
1987	O
and	O
1989	O
,	O
Yamanaka	B	Yamanaka	
was	O
a	O
resident	B	resident	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Residency_(medicine)
in	O
orthopedic	O
surgery	O
at	O
the	O
National	B	National_Osaka_Hospital	
Osaka	I	National_Osaka_Hospital	
Hospital	I	National_Osaka_Hospital	
.	O
His	B	His	
first	O
operation	O
was	O
to	O
remove	O
a	O
benign	O
tumor	O
from	O
his	B	his	
friend	O
Shuichi	B	Shuichi_Hirata	
Hirata	I	Shuichi_Hirata	
,	O
a	O
task	O
he	B	he	
could	O
not	O
complete	O
after	O
one	O
hour	O
.	O

-DOCSTART-	sentence-26
Quasimodo	B	Quasimodo	
was	O
born	O
in	O
Modica	B	Modica	
,	O
Sicily	B	Sicily	
to	O
Gaetano	B	Gaetano_Quasimodo	
Quasimodo	I	Gaetano_Quasimodo	
and	O
Clotilde	B	Clotilde_Ragusa	
Ragusa	I	Clotilde_Ragusa	
.	O
In	O
1908	O
his	B	his	
family	B	family	
moved	O
to	O
Messina	B	Messina	
,	O
as	O
his	B	his	
father	B	father	
had	O
been	O
sent	O
there	O
to	O
help	O
the	O
population	O
struck	O
by	O
a	O
devastating	O
earthquake	O
.	O

-DOCSTART-	sentence-73
An	O
international	O
lobbied	O
for	O
his	B	his	
release	O
,	O
which	O
was	O
granted	O
in	O
1990	O
amid	O
escalating	O
civil	O
strife	O
.	O
Mandela	B	Mandela	
joined	O
negotiations	O
with	O
Nationalist	O
President	B	President	
F	B	F._W._de_Klerk	
.	I	F._W._de_Klerk	
W	I	F._W._de_Klerk	
.	I	F._W._de_Klerk	
de	I	F._W._de_Klerk	
Klerk	I	F._W._de_Klerk	
to	O
abolish	O
apartheid	O
and	O
establish	O
multiracial	O
elections	O
in	O
1994	O
,	O
in	O
which	O
he	B	he	
led	O
the	O
ANC	B	ANC	
to	O
victory	O
and	O
became	O
South	B	South_Africa	
Africa	I	South_Africa	
'	O
s	O
first	O
black	O
president	B	president	
.	O

-DOCSTART-	sentence-75
Albert	B	Albert_Modiano	
Modiano	I	Albert_Modiano	
(	O
1912	O
–	O
77	O
,	O
born	O
in	O
Paris	B	Paris	
)	O
,	O
was	O
of	O
Italian	B	Italian	
Jewish	B	Jewish	
origin	O
;	O
on	O
his	B	his	
paternal	O
side	O
he	B	he	
was	O
descended	O
from	O
a	O
Sephardic	B	Sephardic_family	
family	I	Sephardic_family	
of	O
Thessaloniki	B	Thessaloniki,_Greece	
,	I	Thessaloniki,_Greece	
Greece	I	Thessaloniki,_Greece	
.	O
His	B	His	
mother	O
,	O
Louisa	B	Louisa_Colpijn	
Colpijn	I	Louisa_Colpijn	
(	O
1918	O
-	O
2015	O
)	O
,	O
was	O
an	O
actress	B	actress	
also	O
known	O
as	O
Louisa	B	Louisa_Colpeyn	
Colpeyn	I	Louisa_Colpeyn	
.	O

-DOCSTART-	sentence-81
From	O
1963	O
until	O
1965	O
,	O
Akira	B	Akira_Suzuki	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Akira_Suzuki_(chemist)
Suzuki	I	Akira_Suzuki	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Akira_Suzuki_(chemist)
worked	O
as	O
a	O
postdoctoral	B	postdoctoral_student	
student	I	postdoctoral_student	
with	O
Herbert	B	Herbert_Charles_Brown	
Charles	I	Herbert_Charles_Brown	
Brown	I	Herbert_Charles_Brown	
at	O
Purdue	B	Purdue_University	
University	I	Purdue_University	
and	O
after	O
returning	O
to	O
the	O
University	B	University_of_Hokkaidō	
of	I	University_of_Hokkaidō	
Hokkaidō	I	University_of_Hokkaidō	
he	B	he	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Akira_Suzuki_(chemist)
became	O
a	O
professor	B	professor	
.	O

-DOCSTART-	sentence-89
In	O
1973	O
,	O
David	B	David_Gross	
Gross	I	David_Gross	
,	O
working	O
with	O
his	B	his	
first	O
graduate	B	graduate_student	
student	I	graduate_student	
,	O
Frank	B	Frank_Wilczek	
Wilczek	I	Frank_Wilczek	
,	O
at	O
Princeton	B	Princeton_University	
University	I	Princeton_University	
,	O
discovered	O
asymptotic	O
freedom	O
,	O
which	O
holds	O
that	O
the	O
closer	O
quarks	O
are	O
to	O
each	O
other	O
,	O
the	O
less	O
the	O
strong	O
interaction	O
(	O
or	O
color	O
charge	O
)	O
is	O
between	O
them	O
.	O

